STATION,STATION_NAME,DATE,SNWD,TMAX,TMIN
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900224,203,56,-72
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900225,203,-67,-172
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900226,178,-67,-156
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900227,127,11,-67
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900228,102,44,-100
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900301,102,0,-72
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900302,76,50,-22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900303,51,106,-44
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900304,25,0,-78
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900305,25,33,-33
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900306,25,11,-39
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900307,0,-6,-56
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900308,0,17,-6
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900309,0,89,39
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900310,0,117,17
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900311,0,139,0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900312,0,228,106
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900313,0,256,156
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900314,0,244,156
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900315,0,211,156
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900316,0,206,56
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900317,0,161,28
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900318,0,44,-17
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900319,0,67,-56
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900320,0,-6,-78
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900321,0,83,-11
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900322,0,172,44
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900323,0,106,-56
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900324,0,0,-67
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900325,0,17,-44
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900326,0,72,-22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900327,0,28,-61
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900328,0,78,-33
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900329,0,106,28
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900330,0,39,28
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900331,0,50,17
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900401,0,72,33
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900402,0,133,17
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900403,0,39,-17
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900404,0,72,-22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900405,0,122,-22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900406,0,67,-50
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900407,0,28,-56
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900408,0,72,-22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900409,0,156,89
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900410,0,139,22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900411,0,44,-22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900412,0,39,-39
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900413,0,78,-11
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900414,0,117,39
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900415,0,133,39
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900416,0,128,-11
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900417,0,167,0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900418,0,72,-28
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900419,0,139,28
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900420,0,144,78
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900421,0,150,56
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900422,0,133,11
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900423,0,189,67
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900424,0,250,144
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900425,0,300,183
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900426,0,306,189
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900427,0,294,172
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900428,0,311,194
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900429,0,228,50
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900430,0,172,94
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900501,0,167,67
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900502,0,150,28
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900503,0,122,56
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900504,0,111,61
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900505,0,83,44
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900506,0,172,28
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900507,0,161,78
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900508,0,244,150
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900509,0,272,156
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900510,0,222,17
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900511,0,94,17
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900512,0,139,72
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900513,0,94,67
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900514,0,156,56
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900515,0,183,78
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900516,0,178,67
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900517,0,228,100
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900518,0,150,83
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900519,0,211,89
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900520,0,200,89
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900521,0,111,67
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900522,0,122,61
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900523,0,156,44
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900524,0,211,117
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900525,0,211,94
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900526,0,133,100
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900527,0,156,94
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900528,0,172,111
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900529,0,189,83
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900530,0,128,56
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900531,0,161,17
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900601,0,217,106
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900602,0,294,111
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900603,0,289,161
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900604,0,217,72
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900605,0,144,44
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900606,0,194,106
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900607,0,267,106
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900608,0,222,128
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900609,0,272,144
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900610,0,272,106
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900611,0,217,89
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900612,0,222,178
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900613,0,306,211
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900614,0,333,200
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900615,0,267,111
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900616,0,239,139
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900617,0,261,200
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900618,0,317,194
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900619,0,278,94
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900620,0,189,122
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900621,0,261,139
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900622,0,278,172
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900623,0,217,139
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900624,0,228,89
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900625,0,233,106
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900626,0,294,183
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900627,0,294,178
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900628,0,278,133
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900629,0,294,183
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900630,0,283,189
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900701,0,328,156
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900702,0,206,117
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900703,0,250,156
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900704,0,328,239
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900705,0,367,194
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900706,0,300,139
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900707,0,194,111
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900708,0,256,161
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900709,0,356,239
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900710,0,278,189
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900711,0,239,161
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900712,0,206,150
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900713,0,200,150
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900714,0,178,156
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900715,0,189,150
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900716,0,211,150
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900717,0,278,172
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900718,0,311,200
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900719,0,317,194
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900720,0,317,194
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900721,0,239,128
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900722,0,250,167
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900723,0,217,144
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900724,0,256,133
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900725,0,267,150
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900726,0,283,172
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900727,0,278,189
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900728,0,272,189
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900729,0,311,211
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900730,0,311,206
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900731,0,233,139
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900801,0,206,100
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900802,0,239,133
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900803,0,261,161
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900804,0,317,200
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900805,0,283,189
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900806,0,222,133
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900807,0,194,94
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900808,0,244,128
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900809,0,272,122
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900810,0,261,156
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900811,0,278,183
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900812,0,233,183
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900813,0,211,144
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900814,0,206,106
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900815,0,278,172
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900816,0,300,178
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900817,0,306,211
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900818,0,239,200
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900819,0,333,206
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900820,0,261,194
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900821,0,233,189
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900822,0,200,183
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900823,0,211,161
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900824,0,244,178
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900825,0,278,194
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900826,0,294,206
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900827,0,300,217
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900828,0,350,244
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900829,0,322,172
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900830,0,294,150
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900831,0,261,133
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900901,0,294,178
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900902,0,322,189
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900903,0,267,156
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900904,0,261,183
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900905,0,339,206
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900906,0,256,200
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900907,0,361,211
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900908,0,244,183
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900909,0,261,156
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900910,0,267,178
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900911,0,294,183
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900912,0,256,172
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900913,0,283,167
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900914,0,300,200
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900915,0,222,117
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900916,0,217,122
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900917,0,183,111
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900918,0,156,78
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900919,0,172,111
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900920,0,167,78
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900921,0,228,106
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900922,0,217,72
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900923,0,178,50
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900924,0,144,33
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900925,0,206,78
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900926,0,267,106
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900927,0,228,89
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900928,0,294,111
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900929,0,183,133
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19900930,0,178,83
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901001,0,161,44
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901002,0,206,33
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901003,0,228,61
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901004,0,261,78
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901005,0,194,94
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901006,0,294,139
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901007,0,294,100
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901008,0,117,100
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901009,0,111,72
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901010,0,83,67
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901011,0,94,-6
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901012,0,144,0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901013,0,183,-6
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901014,0,183,56
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901015,0,172,39
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901016,0,161,56
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901017,0,194,100
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901018,0,261,39
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901019,0,61,-22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901020,0,128,-6
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901021,0,189,50
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901022,0,139,-17
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901023,0,117,-6
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901024,0,167,33
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901025,0,117,6
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901026,0,89,-28
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901027,0,128,0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901028,0,172,17
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901029,0,89,-22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901030,0,161,50
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901031,0,228,50
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901201,0,106,39
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901202,0,83,-33
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901203,0,56,6
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901204,25,33,-39
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901205,0,-22,-100
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901206,0,67,-56
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901207,0,28,-61
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901208,0,67,-56
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901209,0,94,-17
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901210,0,133,-6
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901211,0,83,0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901212,0,128,33
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901213,0,100,-11
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901214,0,11,-28
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901215,0,44,-22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901216,0,94,-17
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901217,0,28,6
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901218,0,39,6
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901219,0,22,-44
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901220,0,44,-17
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901221,0,94,22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901222,0,61,-106
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901223,0,-94,-161
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901224,0,-117,-172
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901225,0,-61,-167
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901226,0,-22,-211
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901227,0,-94,-139
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901228,0,-22,-100
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901229,0,44,-28
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901230,0,44,-117
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19901231,25,-111,-172
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910101,25,-78,-150
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910102,0,0,-94
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910103,25,-50,-189
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910104,25,-89,-156
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910105,76,-39,-67
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910106,76,-17,-106
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910107,76,-28,-111
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910108,76,-6,-50
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910109,76,0,-33
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910110,76,-22,-128
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910111,127,0,-33
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910112,254,6,-39
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910113,229,-17,-111
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910114,203,6,-22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910115,203,50,-72
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910116,152,28,6
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910117,152,17,-50
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910118,152,0,-94
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910119,152,-17,-83
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910120,76,78,-6
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910121,76,6,-128
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910122,76,-94,-183
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910123,76,0,-78
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910124,76,-22,-150
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910125,76,-106,-183
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910126,76,-78,-128
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910127,76,-56,-122
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910128,76,6,-78
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910129,76,22,-72
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910130,76,-44,-150
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910131,76,-39,-128
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910201,0,-39,-94
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910202,0,61,-11
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910203,0,111,0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910204,0,122,39
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910205,0,111,-22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910206,0,61,-22
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910207,0,67,0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910208,0,22,-44
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,19910209,0,67,-6
